SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
6850,280720001,1613,5690,d25 h20 m50 s57,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:22,1368088960000000000,0,3728,10.72979,10.93,100,24.33333,0.1218761,25.02682,26.87821,1.851387
15738,280720003,1613,5698,d25 h21 m27 s29,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:46:41,1368089219000000000,0,3732,9.624273,9.84,100,30,0.1126383,30.60057,33.31089,2.710321
1725,280720001,1613,5706,d25 h21 m23 s20,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:32,1368088970000000000,0,3732,10.53576,10.73,100,17,0.1335717,18.09133,19.32548,1.234158
15192,280720003,1613,5714,d25 h21 m23 s26,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:38,1368088976000000000,0,3732,11.40027,11.61,100,35.33333,0.1040677,19.06025,20.88865,1.8284
1106,280720001,1613,5722,d25 h21 m26 s03,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:45:15,1368089133000000000,0,3732,13.16682,13.44,97.66666,19.33333,0.1260525,27.08097,28.95688,1.875916
7531,280720001,1613,5730,d25 h21 m23 s38,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:50,1368088988000000000,0,3732,11.02367,11.23,100,27.33333,0.1169414,23.10205,24.66116,1.559113
912,280720001,1613,5738,d25 h21 m23 s42,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:54,1368088992000000000,0,3732,15.11643,15.38,100,17.33333,0.133034,30.63926,32.92186,2.282608
7369,280720001,1613,5746,d25 h21 m23 s48,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:00,1368088998000000000,0,3732,10.59521,10.81,100,27.66667,0.1164044,20.13441,21.98397,1.849564
3692,280720001,1613,5754,d25 h21 m36 s43,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:55:55,1368089773000000000,0,3732,13.04316,13.28,100,15.33333,0.136205,21.75292,23.53826,1.785336
8016,280720001,1613,5762,d25 h21 m55 s47,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:59,1368090917000000000,0,3732,10.09714,10.32,100,24,0.1222003,22.89384,24.78876,1.89492
1184,280720001,1613,5770,d25 h21 m55 s06,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:18,1368090876000000000,0,3732,12.61815,12.9,100,19.66667,0.1291702,25.74055,27.92511,2.184555
8534,280720001,1613,5778,d25 h20 m30 s07,1,0,0,1365855213000000000,4/18/2023 12:13:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:22,1368089020000000000,0,3724,9.854712,10.04,100,18.66667,0.1310767,23.5008,25.46383,1.963034
1898,280720001,1613,5786,d25 h21 m24 s16,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:28,1368089026000000000,0,3732,18.07225,18.45,100,22,0.1255221,25.57308,27.8707,2.297621
3250,280720001,1613,5794,d25 h21 m24 s21,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:33,1368089031000000000,0,3732,13.28655,13.53,100,23,0.1239126,24.68221,26.18318,1.500971
7198,280720001,1613,5802,d25 h21 m24 s28,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:40,1368089038000000000,0,3732,12.16404,12.42,100,24.33333,0.1217665,27.38825,29.77642,2.388172
7537,280720001,1613,5810,d25 h20 m52 s23,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:48,1368089046000000000,0,3728,11.16623,11.7,100,26.33333,0.1186501,20.88757,22.78203,1.894463
2111,280720001,1613,5818,d25 h18 m49 s07,2,1,-19.2,1365862251000000000,4/18/2023 14:10:33,4/18/2023 13:51:21,4/18/2023 13:51:21,5/14/2023 8:59:40,1368089998000000000,0,3220,16.30362,16.58,100,0.3333333,0.1610596,26.68198,26.98707,0.3050938
15163,280720003,1613,5826,d25 h21 m24 s41,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:53,1368089051000000000,3729,3732,9.070927,9.28,100,28.66667,0.1147925,25.14395,30.80245,5.658493
499,280720001,1613,5834,d25 h21 m24 s27,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:39,1368089037000000000,3729,3732,13.12611,13.37,100,21.33333,0.1265943,22.7205,25.30703,2.586529
7442,280720001,1613,5842,d25 h20 m30 s12,1,0,0,1365855213000000000,4/18/2023 12:13:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:27,1368089025000000000,0,3724,11.55936,11.75,100,24.66667,0.1214068,25.70695,28.28041,2.573458
7819,280720001,1613,5850,d25 h21 m24 s08,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:43:20,1368089018000000000,0,3732,10.80708,11.03,100,23.33333,0.1233769,26.89119,29.78104,2.889851
8133,280720001,1613,5858,d25 h21 m25 s19,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:44:31,1368089089000000000,0,3732,12.7707,12.99,100,27.33333,0.1169361,23.63997,26.35312,2.713148
3429,280720001,1613,5866,d25 h21 m23 s40,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:52,1368088990000000000,0,3732,11.28383,11.5,100,28,0.1158684,20.15564,22.60635,2.450714
6861,280720001,1613,5874,d25 h21 m23 s21,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:33,1368088971000000000,0,3732,9.612506,9.84,98.66666,26.33333,0.1164058,20.66518,22.89419,2.229006
3867,280720001,1613,5882,d25 h21 m23 s05,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:42:17,1368088955000000000,0,3732,10.55285,10.75,100,24.33333,0.121771,22.94321,25.71812,2.774906
6751,280720001,1613,5890,d25 h21 m34 s46,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:53:58,1368089656000000000,0,3732,12.11022,12.33,100,23.33333,0.1233417,30.88986,34.63213,3.742271
3087,280720001,1613,5898,d25 h21 m22 s38,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 8:41:50,1368088928000000000,0,3732,10.33848,10.53,98,20,0.1255276,23.22262,26.60679,3.384163
7329,280720001,1613,5906,d25 h21 m51 s33,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:10:45,1368090663000000000,0,3732,9.693216,9.88,100,25,0.1206061,27.58643,30.02089,2.434456
6802,280720001,1613,5914,d25 h21 m51 s41,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:10:53,1368090671000000000,0,3732,11.44374,11.7,100,24.66667,0.1211417,26.94216,29.32943,2.387272
6496,280720001,1613,5922,d25 h21 m52 s08,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:20,1368090698000000000,0,3732,9.845267,10.03,100,23,0.1238203,24.24256,26.20126,1.958696
6489,280720001,1613,5930,d25 h21 m52 s17,1,0,0,1365851970000000000,4/18/2023 11:19:12,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:29,1368090707000000000,0,3732,10.45959,10.65,100,26.33333,0.1184596,28.65446,31.06927,2.414806
4023,280720001,1613,5938,d25 h21 m53 s39,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:35,1368090713000000000,0,3732,11.744,11.98,100,16.33333,0.1345352,29.13506,31.26908,2.134026
8637,280720001,1613,5946,d25 h21 m53 s44,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:40,1368090718000000000,0,3732,11.25842,11.46,100,32.33333,0.1088071,26.36126,29.27365,2.912395
6299,280720001,1613,5954,d25 h21 m53 s51,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:47,1368090725000000000,0,3732,11.11428,11.31,100,25.66667,0.1195267,21.79797,22.90098,1.103012
7438,280720001,1613,5962,d25 h21 m53 s56,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:52,1368090730000000000,0,3732,11.98776,12.21,100,27,0.1173824,25.11759,27.1039,1.986311
3795,280720001,1613,5970,d25 h21 m54 s02,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:11:58,1368090736000000000,0,3732,9.921223,10.13,100,21.33333,0.126494,29.74851,31.59485,1.846346
2828,280720001,1613,5978,d25 h21 m54 s07,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:03,1368090741000000000,0,3732,19.79119,20.08,100,16,0.1350695,28.67766,29.97591,1.298248
1990,280720001,1613,5986,d25 h21 m54 s16,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:12,1368090750000000000,0,3732,13.99096,14.24,100,20,0.1286371,25.98084,27.59218,1.611334
844,280720001,1613,5994,d25 h21 m54 s22,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:18,1368090756000000000,0,3732,10.46876,10.66,100,28.66667,0.1147011,25.3999,27.31583,1.915934
6583,280720001,1613,6002,d25 h21 m54 s29,1,633,57.25,1365851894000000000,4/18/2023 11:17:56,4/18/2023 12:15:11,5/14/2023 9:06:23,5/14/2023 9:12:25,1368090763000000000,3,3732,10.38252,10.57,100,26.66667,0.1179167,27.28722,34.00367,6.716448
581,280720001,1613,6010,d25 h20 m59 s18,1,0,0,1365855213000000000,4/18/2023 12:13:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:33,1368090771000000000,0,3728,10.62739,10.82,100,15,0.1368786,28.20151,29.71841,1.516899
1552,280720001,1613,6018,d25 h21 m21 s16,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:41,1368090779000000000,0,3728,10.88266,11.09,99.66666,24,0.121777,25.49306,27.87547,2.382404
6957,280720001,1613,6026,d25 h21 m54 s54,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:50,1368090788000000000,0,3732,12.16665,12.38,100,22.66667,0.1243471,30.83465,33.24966,2.415016
1185,280720001,1613,6034,d25 h21 m55 s03,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:12:59,1368090797000000000,0,3732,10.82883,11.05,100,18,0.1318503,26.21139,28.25548,2.044085
3011,280720001,1613,6042,d25 h21 m55 s11,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:07,1368090805000000000,0,3732,10.59188,10.79,100,22,0.1254181,19.93188,21.52818,1.5963
1659,280720001,1613,6050,d25 h21 m55 s23,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:19,1368090817000000000,0,3732,10.80441,11.02,100,22.33333,0.1248815,26.29566,28.42997,2.134314
2525,280720001,1613,6058,d25 h21 m32 s32,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:23:57,1368091455000000000,0,3732,12.41501,12.65,100,5,0.1528456,24.82186,26.32354,1.501673
996,280720001,1613,6066,d25 h21 m59 s12,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:17:08,1368091046000000000,0,3732,11.8192,12.06,100,33.33333,0.1071834,31.60028,35.2428,3.642517
7908,280720001,1613,6074,d25 h21 m55 s48,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:44,1368090842000000000,0,3732,9.653704,9.84,100,26.66667,0.1179125,32.32952,35.78524,3.455715
8020,280720001,1613,6082,d25 h21 m55 s59,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:55,1368090853000000000,0,3732,12.67971,12.9,100,29.33333,0.1136242,23.36108,25.37807,2.016993
2107,280720001,1613,6090,d25 h21 m56 s05,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:01,1368090859000000000,0,3732,19.65856,19.96,100,14.66667,0.1372063,25.6574,28.07652,2.419123
7274,280720001,1613,6098,d25 h21 m56 s17,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:13,1368090871000000000,0,3732,14.43019,14.67,100,20.66667,0.1275583,27.7746,30.58957,2.814976
3916,280720001,1613,6106,d25 h21 m56 s22,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:18,1368090876000000000,0,3732,14.49176,14.71,100,19.33333,0.1297018,27.79036,30.33088,2.540516
3544,280720001,1613,6114,d25 h21 m56 s28,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:24,1368090882000000000,0,3732,10.40828,10.59,100,24.66667,0.1211262,22.94102,25.17888,2.237867
2387,280720001,1613,6122,d25 h21 m56 s41,2,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:37,1368090895000000000,3733,3736,16.09718,16.41,100,19,0.1302367,20.60895,22.83281,2.223854
2395,280720001,1613,6130,d25 h21 m56 s47,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:43,1368090901000000000,0,3732,9.913996,10.1,100,21.66667,0.1259487,23.68013,26.03144,2.351315
7441,280720001,1613,6138,d25 h21 m59 s45,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:17:41,1368091079000000000,0,3732,14.51125,14.79,100,24.33333,0.1216514,21.32689,23.70987,2.382988
597,280720001,1613,6146,d25 h21 m58 s28,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:16:24,1368091002000000000,0,3732,12.25787,12.51,100,20,0.1286227,21.54824,23.84835,2.300112
15676,280720004,1613,6154,d25 h21 m22 s49,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:14:14,1368090872000000000,3729,3732,10.22836,10.42,100,47.33333,0.08475755,23.42314,26.81856,3.395418
15864,280720003,1613,6162,d25 h21 m56 s00,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:56,1368090854000000000,0,3732,9.969885,10.15,100,20.66667,0.1275592,24.6446,37.50256,12.85797
7427,280720001,1613,6170,d25 h21 m55 s43,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:39,1368090837000000000,0,3732,13.18431,13.43,100,27,0.1173768,23.14568,26.10343,2.95775
219,280720001,1613,6178,d25 h21 m55 s32,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:13:28,1368090826000000000,0,3732,17.50768,17.81,100,17.33333,0.1329205,23.04992,25.84305,2.793129
3169,280720001,1613,6186,d25 h21 m40 s19,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:31:44,1368091922000000000,0,3728,14.32772,14.61,100,16.33333,0.1345833,26.31931,27.988,1.668692
7656,280720001,1613,6194,d25 h21 m01 s42,1,403,70.0166666666667,1365855213000000000,4/18/2023 12:13:15,4/18/2023 13:23:16,5/14/2023 8:53:15,5/14/2023 9:14:57,1368090915000000000,1,3728,9.232687,9.41,100,27.66667,0.1164735,24.96119,29.0848,4.123615
7501,280720001,1613,6202,d25 h22 m37 s37,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:55:33,1368093351000000000,0,3736,11.04693,11.28,100,27.33333,0.1167098,20.68127,22.86154,2.180269
8011,280720001,1613,6210,d25 h22 m45 s28,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 10:03:24,1368093822000000000,0,3736,10.30246,10.48,100,25.66667,0.1193616,26.82152,29.71001,2.888493
3216,280720001,1613,6218,d25 h22 m29 s27,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:47:23,1368092861000000000,0,3736,10.49013,10.69,100,18.33333,0.1311934,21.78261,23.8143,2.031696
1737,280720001,1613,6226,d25 h22 m29 s36,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:47:32,1368092870000000000,0,3736,11.116,11.33,100,17,0.1333348,27.31856,30.03494,2.716383
7410,280720001,1613,6234,d25 h21 m34 s27,1,0,0,1365855213000000000,4/18/2023 12:13:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:47:42,1368092880000000000,0,3732,13.06606,13.29,99,32.66667,0.1067183,22.39349,24.44478,2.051291
602,280720001,1613,6242,d25 h22 m29 s51,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:47:47,1368092885000000000,0,3736,8.511249,8.7,100,13.66667,0.1386887,27.14172,28.99867,1.856955
2806,280720001,1613,6250,d25 h22 m29 s59,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:47:55,1368092893000000000,0,3736,10.40269,10.6,100,16.66667,0.1338689,29.61246,31.95333,2.34087
376,280720001,1613,6258,d25 h22 m30 s07,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:03,1368092901000000000,0,3736,13.95886,14.23,100,32,0.1092366,22.73882,24.85749,2.11867
15135,280720003,1613,6266,d25 h22 m30 s14,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:10,1368092908000000000,0,3736,10.00436,10.19,100,30,0.1124491,24.42066,26.87221,2.451551
1988,280720001,1613,6274,d25 h22 m35 s49,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:53:45,1368093243000000000,0,3736,10.24993,10.48,100,14,0.1381311,26.65388,28.51204,1.858158
2744,280720001,1613,6282,d25 h22 m30 s29,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:25,1368092923000000000,0,3736,9.837032,10.03,100,24.33333,0.1215513,21.58069,23.11634,1.535654
1006,280720001,1613,6290,d25 h22 m30 s36,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:32,1368092930000000000,0,3736,11.87024,12.13,100,18.33333,0.1311893,23.09675,24.78193,1.685188
2649,280720001,1613,6298,d25 h22 m30 s44,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:40,1368092938000000000,0,3736,11.34399,11.54,100,19,0.1301179,26.06018,28.25667,2.196489
15209,280720003,1613,6306,d25 h21 m35 s32,1,0,0,1365855213000000000,4/18/2023 12:13:15,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:47,1368092945000000000,0,3732,10.50121,10.71,100,36.66667,0.1018889,16.46937,17.84558,1.376213
325,280720001,1613,6314,d25 h22 m30 s59,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:48:55,1368092953000000000,3735,3736,12.66543,12.91,100,20.33333,0.1279752,21.01098,22.60594,1.594957
3990,280720001,1613,6322,d25 h22 m31 s06,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:49:02,1368092960000000000,0,3736,12.35615,12.56,100,20,0.1285103,28.52298,30.9398,2.416824
2502,280720001,1613,6330,d25 h22 m31 s14,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:49:10,1368092968000000000,0,3736,12.96905,13.19,100,15.66667,0.1354708,27.352,29.66043,2.308434
3580,280720001,1613,6338,d25 h21 m57 s52,1,0,0,1365853903000000000,4/18/2023 11:51:25,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:49:17,1368092975000000000,0,3732,10.43994,10.65,100,17.66667,0.1323763,26.40509,27.62302,1.21793
503,280720001,1613,6346,d25 h22 m31 s31,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:49:27,1368092985000000000,3735,3736,10.23211,10.43,100,21.66667,0.1258316,20.08404,21.84571,1.761662
15364,280720003,1613,6354,d25 h22 m31 s40,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:49:36,1368092994000000000,0,3736,10.1891,10.36,100,36.33333,0.1022712,39.89199,41.93415,2.04216
3014,280720001,1613,6362,d25 h23 m06 s50,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 10:24:46,1368095104000000000,0,3736,11.86999,12.11,100,17.33333,0.132667,26.49193,29.00335,2.511417
6880,280720001,1613,6370,d25 h22 m31 s57,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:49:53,1368093011000000000,3735,3736,10.52775,10.73,100,24.33333,0.1215465,16.89453,18.79496,1.900427
1594,280720001,1613,6378,d25 h22 m32 s05,1,0,0,1365851894000000000,4/18/2023 11:17:56,1/1/0001 0:00:00,1/1/0001 0:00:00,5/14/2023 9:50:01,1368093019000000000,3735,3736,12.29353,12.52,100,14.66667,0.137074,23.86582,26.30389,2.438065
